step,epoch,status,loss,loss_pred,loss_sigreg,z_std,z_mean_abs,lr,nan_rate,recoveries,wallclock_s,val_L_pred,val_L_identity,val_pred_vs_identity_ratio
100,0,ok,0.9437944889068604,0.29744067788124084,7.181708335876465,0.6595239639282227,0.038825079798698425,4.99214134820286e-05,0.0,0,907.7136940956116,,,
200,0,ok,0.6608628034591675,0.2029360979795456,5.088074207305908,0.7882764935493469,0.021900808438658714,4.9552628754232465e-05,0.0,0,1827.484757900238,,,
288,0,val_epoch,,,,,,,,,2837.085329055786,1.068082885974791,0.030646744657580445,34.85143032020537
300,1,ok,0.40185263752937317,0.07033094763755798,3.6835741996765137,0.8766335844993591,0.010973048396408558,4.888622580638186e-05,0.0,0,2946.9139399528503,,,
400,1,ok,0.3342318832874298,0.03731255978345871,3.2991034984588623,0.924868643283844,0.014338870532810688,4.793028253763633e-05,0.0,0,3847.6520490646362,,,
500,1,ok,0.317293643951416,0.029154811054468155,3.201542615890503,0.9795334339141846,0.012376288883388042,4.669638655179035e-05,0.0,0,4745.547826051712,,,
576,1,val_epoch,,,,,,,,,5648.448852777481,0.22018648178112216,0.0043508333408432765,50.607886933781224
600,2,ok,0.282574862241745,0.02364436537027359,2.8770055770874023,0.9859881401062012,0.013756178319454193,4.5199494696467694e-05,0.0,0,5857.74192905426,,,
700,2,ok,0.2954181432723999,0.019970890134572983,3.0605249404907227,1.004945158958435,0.016100294888019562,4.345775176154215e-05,0.0,0,16166.677419900894,,,
800,2,ok,0.28616470098495483,0.02130582556128502,2.9428763389587402,1.0255488157272339,0.017428966239094734,4.149227053445797e-05,0.0,0,17102.450257062912,,,
864,2,val_epoch,,,,,,,,,17937.65948987007,5.849058154966773,0.005620090444458694,1040.740929842835
900,3,ok,0.2609351575374603,0.014565502293407917,2.737440347671509,1.0256390571594238,0.018193574622273445,3.932687587854079e-05,0.0,0,18279.9425470829,,,
1000,3,ok,0.27949467301368713,0.01659526117146015,2.9211044311523438,1.0253267288208008,0.020164722576737404,3.698781593649094e-05,0.0,0,19253.65480208397,,,
1100,3,ok,0.2729949951171875,0.01344109047204256,2.883932113647461,1.0293989181518555,0.019986623898148537,3.450344395974732e-05,0.0,0,20250.91229891777,,,
1152,3,val_epoch,,,,,,,,,21017.949259996414,0.05578750092081907,0.0025489087131374127,21.88681792850521
1200,4,ok,0.26562395691871643,0.01500081829726696,2.784701347351074,1.0342704057693481,0.021995998919010162,3.1903874620472796e-05,0.0,0,21539.48047184944,,,
1300,4,ok,0.2590840458869934,0.013829533010721207,2.7250499725341797,1.030269742012024,0.020956629887223244,2.922061897222535e-05,0.0,0,22611.922424077988,,,
1400,4,ok,0.24510620534420013,0.013603661209344864,2.5722503662109375,1.024251937866211,0.02131883054971695,2.6486202484191032e-05,0.0,0,23645.916042804718,,,
1440,4,val_epoch,,,,,,,,,24297.697619199753,0.04250718886532435,0.002168965547050281,19.59790874646795
1500,5,ok,0.27477988600730896,0.01398724690079689,2.897696018218994,1.02251398563385,0.02328389324247837,2.3733770779032184e-05,0.0,0,24885.596996068954,,,
1600,5,ok,0.2553355097770691,0.016428839415311813,2.6545186042785645,1.0198427438735962,0.02393093705177307,2.0996687853456072e-05,0.0,0,25942.045573949814,,,
1700,5,ok,0.26854413747787476,0.014644182287156582,2.821110486984253,1.0123449563980103,0.018626606091856956,1.830813165173112e-05,0.0,0,26991.912441015244,,,
1728,5,val_epoch,,,,,,,,,27554.72404193878,0.04611935283716132,0.0017990651743759105,25.635176253778557
1800,6,ok,0.255951851606369,0.01528307143598795,2.6740975379943848,1.023443341255188,0.02212737314403057,1.5700691894464586e-05,0.0,0,28348.115518808365,,,
1900,6,ok,0.22851617634296417,0.013774111866950989,2.3860228061676025,1.0354032516479492,0.018016720190644264,1.320597503761784e-05,0.0,0,29369.142196178436,,,
2000,6,ok,0.22453244030475616,0.014544691890478134,2.3331971168518066,1.0257798433303833,0.01877727545797825,1.0854221150305557e-05,0.0,0,30386.007787942886,,,
2016,6,val_epoch,,,,,,,,,30810.13751602173,0.01827791981126477,0.0021215345915520517,8.615423893651052
2100,7,ok,0.24254833161830902,0.01178796123713255,2.5640039443969727,1.0295337438583374,0.01794658601284027,8.673937355449436e-06,0.0,0,31691.028916835785,,,
