step,epoch,status,loss,loss_pred,loss_sigreg,z_std,z_mean_abs,lr,nan_rate,recoveries,wallclock_s,val_L_pred,val_L_identity,val_pred_vs_identity_ratio
50,0,ok,1.564720630645752,0.43901923298835754,12.507793426513672,0.6654945611953735,0.05573808029294014,4.976111699261301e-05,0.0,0,126.36182928085327,,,
94,0,val_epoch,,,,,,,,,236.88595414161682,4.155464511447483,0.4505196456555967,9.223714329705746
100,1,ok,1.0818896293640137,0.4391728937625885,7.141297340393066,0.7844763398170471,0.018239399418234825,4.883056014999423e-05,0.0,0,253.7579050064087,,,
150,1,ok,0.9664340019226074,0.4400177597999573,5.849069118499756,0.8203878402709961,0.020817168056964874,4.722322855847921e-05,0.0,0,372.4267909526825,,,
188,1,val_epoch,,,,,,,,,470.1545338630676,7.2054826383237485,0.4630068582958645,15.562366969776928
200,2,ok,0.8895673751831055,0.408012717962265,5.350606918334961,0.8602943420410156,0.016105229035019875,4.498476954768981e-05,0.0,0,501.3445281982422,,,
250,2,ok,0.8198379278182983,0.3786233961582184,4.902383327484131,0.8628230094909668,0.015870973467826843,4.217875411744334e-05,0.0,0,617.1956870555878,,,
282,2,val_epoch,,,,,,,,,704.8428480625153,4.462310229407416,0.48306875414318506,9.237422605240072
300,3,ok,0.8008300065994263,0.3317984938621521,5.211460590362549,0.8862249255180359,0.012735352851450443,3.8884871556461966e-05,0.0,0,748.4786660671234,,,
350,3,ok,0.6749909520149231,0.26263177394866943,4.58176851272583,0.8935378193855286,0.013320918194949627,3.519666631057789e-05,0.0,0,871.4924890995026,,,
376,3,val_epoch,,,,,,,,,936.7692620754242,10.934213877077456,0.25423256600344624,43.00870674817182
400,4,ok,0.6640343070030212,0.2670777440071106,4.410628318786621,0.8964996337890625,0.009941859170794487,3.121888137212742e-05,0.0,0,992.4419720172882,,,
450,4,ok,0.6521691083908081,0.2523820996284485,4.44207763671875,0.9022324085235596,0.011915442533791065,2.7064483636808313e-05,0.0,0,1110.471181154251,,,
470,4,val_epoch,,,,,,,,,1171.6516370773315,10.369712025677716,0.23816194856608355,43.54059113183817
500,5,ok,0.6257081031799316,0.24515479803085327,4.22836971282959,0.9109552502632141,0.009689897298812866,2.2851455706222817e-05,0.0,0,1247.5973119735718,,,
550,5,ok,0.5644555687904358,0.19192418456077576,4.139237403869629,0.9110662341117859,0.01153730321675539,1.8699445247142864e-05,0.0,0,1376.7321350574493,,,
564,5,val_epoch,,,,,,,,,1422.8053381443024,6.558820013823333,0.21163643602971677,30.990977436902128
600,6,ok,0.5561981201171875,0.17819462716579437,4.200038909912109,0.9138302206993103,0.010426737368106842,1.472636706384382e-05,0.0,0,1516.442637205124,,,
650,6,ok,0.5057203769683838,0.15344905853271484,3.914125680923462,0.9167183041572571,0.00938811432570219,1.10450543827762e-05,0.0,0,1656.894994020462,,,
658,6,val_epoch,,,,,,,,,1682.574548959732,2.486938688136913,0.18501967990839924,13.441481951369514
700,7,ok,0.5051398277282715,0.16254299879074097,3.806630849838257,0.9173399806022644,0.009775081649422646,7.760054451241635e-06,0.0,0,1799.1696152687073,,,
750,7,ok,0.491609662771225,0.15011239051818848,3.7944140434265137,0.9272465109825134,0.00995471328496933,4.9646594533010875e-06,0.0,0,1927.754229068756,,,
752,7,val_epoch,,,,,,,,,1939.096400976181,1.258847852283054,0.20808910771652503,6.049561488811578
800,8,ok,0.4781029224395752,0.14009033143520355,3.7556955814361572,0.934942901134491,0.009275677613914013,2.7382570632638854e-06,0.0,0,2053.412440061569,,,
846,8,val_epoch,,,,,,,,,2170.2405869960785,0.3170292495356666,0.21747376525843584,1.4577815818791915
850,9,ok,0.4820843040943146,0.13631075620651245,3.841928005218506,0.9273886680603027,0.008280191570520401,1.144075879575715e-06,0.0,0,2180.8489742279053,,,
900,9,ok,0.48833364248275757,0.14662034809589386,3.79681396484375,0.932614803314209,0.009638789109885693,2.2738976753788331e-07,0.0,0,2302.606648206711,,,
940,9,val_epoch,,,,,,,,,2407.861088037491,0.14599183513058556,0.18469658699300553,0.7904414342865701
