step,epoch,status,loss,loss_pred,loss_sigreg,z_std,z_mean_abs,lr,nan_rate,recoveries,wallclock_s,val_L_pred,val_L_identity,val_pred_vs_identity_ratio
25,0,ok,0.5706788301467896,0.17632929980754852,4.381661415100098,0.3447495400905609,0.07458498328924179,1.8375462445083464e-05,0.0,0,4.27528977394104,,,
42,0,val_epoch,,,,,,,,,7.440035820007324,0.04064170385108275,0.0004111605590236757,98.84630945047064
