step,epoch,status,loss,loss_pred,loss_sigreg,z_std,z_mean_abs,lr,nan_rate,recoveries,wallclock_s,val_L_pred,val_L_identity,val_pred_vs_identity_ratio
100,0,ok,0.9561617970466614,0.29337388277053833,7.364309787750244,0.6564013957977295,0.04308980703353882,4.99214134820286e-05,0.0,0,947.0206291675568,,,
200,0,ok,0.633756160736084,0.193659245967865,4.889965057373047,0.7766022086143494,0.02050074003636837,4.9552628754232465e-05,0.0,0,1914.4193592071533,,,
288,0,val_epoch,,,,,,,,,2987.478007078171,3.8206946787020057,0.022445393933392153,170.22176977780435
300,1,ok,0.43104124069213867,0.06338335573673248,4.085087776184082,0.8797235488891602,0.01940752938389778,4.888622580638186e-05,0.0,0,3092.0245871543884,,,
400,1,ok,0.344717800617218,0.03231118619441986,3.471184253692627,0.9409770965576172,0.018083518370985985,4.793028253763633e-05,0.0,0,3994.6781420707703,,,
500,1,ok,0.30191734433174133,0.026668502017855644,3.0583205223083496,0.9773685932159424,0.019934816285967827,4.669638655179035e-05,0.0,0,4896.767576932907,,,
576,1,val_epoch,,,,,,,,,5813.905602931976,0.6513003813348165,0.004076280059838077,159.7781241165967
600,2,ok,0.289501428604126,0.026338092982769012,2.924036979675293,1.0018798112869263,0.02042332850396633,4.5199494696467694e-05,0.0,0,6032.395601987839,,,
700,2,ok,0.2742612063884735,0.01901930570602417,2.8360209465026855,1.0087717771530151,0.017925329506397247,4.345775176154215e-05,0.0,0,6948.561419010162,,,
800,2,ok,0.2664959132671356,0.019058767706155777,2.7493014335632324,1.0096020698547363,0.015361188910901546,4.149227053445797e-05,0.0,0,7863.672646999359,,,
864,2,val_epoch,,,,,,,,,8667.014953136444,0.0654995725394749,0.0019487929230601322,33.61032963760093
900,3,ok,0.2662494480609894,0.01611061580479145,2.779320001602173,1.0158607959747314,0.01613667421042919,3.932687587854079e-05,0.0,0,8994.746570110321,,,
1000,3,ok,0.2583651840686798,0.013334314338862896,2.722565174102783,1.0141512155532837,0.01624150015413761,3.698781593649094e-05,0.0,0,9925.98526597023,,,
1100,3,ok,0.2585938274860382,0.014411535114049911,2.7131364345550537,0.999554455280304,0.018157970160245895,3.450344395974732e-05,0.0,0,10850.43650007248,,,
1152,3,val_epoch,,,,,,,,,11542.077087163925,0.13820038603573312,0.0015834265238912095,87.2793173226068
1200,4,ok,0.2496272474527359,0.013242238201200962,2.626499891281128,1.0434461832046509,0.01594012789428234,3.1903874620472796e-05,0.0,0,11991.373677968979,,,
1300,4,ok,0.249280646443367,0.01230676006525755,2.633043050765991,1.02752685546875,0.01781644858419895,2.922061897222535e-05,0.0,0,12907.26436495781,,,
1400,4,ok,0.25815051794052124,0.012014258652925491,2.7348473072052,1.0237468481063843,0.016895947977900505,2.6486202484191032e-05,0.0,0,13822.900240898132,,,
1440,4,val_epoch,,,,,,,,,14406.595595121384,0.02780094737686762,0.0012798929185515678,21.721307285870026
1500,5,ok,0.24130851030349731,0.010917001403868198,2.559905529022217,1.01999032497406,0.016605442389845848,2.3733770779032184e-05,0.0,0,14957.932250022888,,,
1600,5,ok,0.24077869951725006,0.009780907072126865,2.5666420459747314,1.0425102710723877,0.016923440620303154,2.0996687853456072e-05,0.0,0,15870.130172014236,,,
1700,5,ok,0.24286119639873505,0.01055095624178648,2.5812246799468994,1.0505566596984863,0.0159755852073431,1.830813165173112e-05,0.0,0,16782.99322605133,,,
1728,5,val_epoch,,,,,,,,,17255.440853118896,0.018523381827626285,0.0014318972157609717,12.936251026776503
1800,6,ok,0.2546384930610657,0.010489406064152718,2.7127673625946045,1.0263327360153198,0.016762390732765198,1.5700691894464586e-05,0.0,0,17923.209847927094,,,
1900,6,ok,0.22236797213554382,0.008047624491155148,2.3813371658325195,1.0381252765655518,0.015947755426168442,1.320597503761784e-05,0.0,0,18867.79344010353,,,
2000,6,ok,0.23652587831020355,0.00862438976764679,2.532238721847534,1.0446192026138306,0.01618466153740883,1.0854221150305557e-05,0.0,0,19844.819512844086,,,
2016,6,val_epoch,,,,,,,,,20220.381323099136,0.013507140026677673,0.001318071409917959,10.247654205259183
2100,7,ok,0.24267281591892242,0.008710924535989761,2.599576473236084,1.0391374826431274,0.017484044656157494,8.673937355449436e-06,0.0,0,21014.26572084427,,,
2200,7,ok,0.2055491805076599,0.008555380627512932,2.1888198852539062,1.0388764142990112,0.01754952222108841,6.6915522765885e-06,0.0,0,21960.243559122086,,,
2300,7,ok,0.2431153953075409,0.009099643677473068,2.600174903869629,1.055694341659546,0.017276398837566376,4.931095679518441e-06,0.0,0,22910.570165157318,,,
2304,7,val_epoch,,,,,,,,,23170.08236002922,0.009465012710723208,0.001262894274877021,7.4946991993014604
2400,8,ok,0.24945031106472015,0.009193744510412216,2.6695172786712646,1.0499061346054077,0.01698465272784233,3.413907192030155e-06,0.0,0,24104.850556135178,,,
2500,8,ok,0.24335746467113495,0.008438438177108765,2.6102113723754883,1.036742091178894,0.016410132870078087,2.158377632542857e-06,0.0,0,25054.018143177032,,,
2592,8,val_epoch,,,,,,,,,26142.50991010666,0.007699994116612687,0.001247882155329557,6.1704497365612
2600,9,ok,0.23497319221496582,0.010575083084404469,2.493312120437622,1.0301319360733032,0.01767740398645401,1.1797260831540535e-06,0.0,0,26217.637624025345,,,
2700,9,ok,0.21840964257717133,0.00850716233253479,2.332249641418457,1.0309978723526,0.016042480245232582,4.898154093474355e-07,0.0,0,27163.633848905563,,,
2800,9,ok,0.21508970856666565,0.008387254551053047,2.296693801879883,1.0301390886306763,0.01599598489701748,9.700846256308626e-08,0.0,0,28138.44944214821,,,
2880,9,val_epoch,,,,,,,,,29186.98081588745,0.0066782473770492685,0.0011718935605916536,5.698680837257629
