step,epoch,status,loss,loss_pred,loss_sigreg,z_std,z_mean_abs,lr,nan_rate,recoveries,wallclock_s,val_L_pred,val_L_identity,val_pred_vs_identity_ratio
1350,4,ok,0.3510294258594513,0.054462842643260956,3.2951838970184326,0.9997336268424988,0.014696008525788784,2.7342697382849226e-05,0.0,0,10084.938884019852,,,
1400,4,ok,0.3104431927204132,0.03768743947148323,3.0306191444396973,1.012434482574463,0.015373113565146923,2.5949399587495333e-05,0.0,0,10422.017395973206,,,
1420,4,val_epoch,,,,,,,,,10709.938241004944,0.6236900714886041,0.056345013273006055,11.069126356695767
1450,5,ok,0.3270961046218872,0.05163654312491417,3.060661792755127,1.012468695640564,0.013179518282413483,2.455314006376491e-05,0.0,0,10912.404948949814,,,
1500,5,ok,0.3220497667789459,0.0520646832883358,2.9998340606689453,1.0111589431762695,0.012881934642791748,2.3158274555548e-05,0.0,0,11246.411841869354,,,
1550,5,ok,0.3174995183944702,0.04986431077122688,2.973724126815796,1.0276669263839722,0.01221783459186554,2.176915445799108e-05,0.0,0,11571.319119930267,,,
1600,5,ok,0.2989782392978668,0.03936292976140976,2.8846142292022705,1.0155926942825317,0.012129469774663448,2.0390113242969987e-05,0.0,0,11898.739974021912,,,
1650,5,ok,0.32919344305992126,0.04854215309023857,3.118347644805908,1.0184301137924194,0.011762949638068676,1.9025452940475794e-05,0.0,0,12225.84268784523,,,
1700,5,ok,0.30465811491012573,0.039475128054618835,2.9464776515960693,1.0018991231918335,0.011758111417293549,1.7679430718086243e-05,0.0,0,12626.53045797348,,,
1704,5,val_epoch,,,,,,,,,12835.229609966278,0.1671526606877645,0.05501848149078863,3.038118395102375
