step,epoch,status,loss,loss_pred,loss_sigreg,z_std,z_mean_abs,lr,nan_rate,recoveries,wallclock_s,val_L_pred,val_L_identity,val_pred_vs_identity_ratio
1300,4,ok,0.2583746910095215,0.018023602664470673,2.670567512512207,1.0298726558685303,0.02013215236365795,2.922061897222535e-05,0.0,0,17040.576464891434,,,
1400,4,ok,0.25535887479782104,0.017596404999494553,2.6418051719665527,1.0490483045578003,0.018847404047846794,2.6486202484191032e-05,0.0,0,18233.450345993042,,,
1440,4,val_epoch,,,,,,,,,19017.428003787994,0.05520348762593618,0.006985473278228466,7.902612382469227
1500,5,ok,0.27050936222076416,0.018071327358484268,2.8048670291900635,1.014379620552063,0.022275904193520546,2.3733770779032184e-05,0.0,0,19740.833468914032,,,
1600,5,ok,0.25134557485580444,0.017553649842739105,2.5976879596710205,1.0391812324523926,0.019072895869612694,2.0996687853456072e-05,0.0,0,20948.73211288452,,,
1700,5,ok,0.2725543677806854,0.018822116777300835,2.819247245788574,1.0244559049606323,0.018495731055736542,1.830813165173112e-05,0.0,0,22175.210587739944,,,
1728,5,val_epoch,,,,,,,,,22820.801813602448,0.027417139945233742,0.004315615723466092,6.353007705517774
1800,6,ok,0.2708595395088196,0.018710268661379814,2.8016586303710938,1.0284005403518677,0.023089027032256126,1.5700691894464586e-05,0.0,0,23701.766061782837,,,
1900,6,ok,0.2522413432598114,0.01729412190616131,2.6105246543884277,1.0354406833648682,0.021725179627537727,1.320597503761784e-05,0.0,0,24913.277724981308,,,
2000,6,ok,0.24488329887390137,0.020342588424682617,2.494896650314331,1.0338411331176758,0.018706759437918663,1.0854221150305557e-05,0.0,0,26140.691970825195,,,
2016,6,val_epoch,,,,,,,,,26637.06399178505,0.022003178444759148,0.005069006169044481,4.3407282830170235
2100,7,ok,0.24844111502170563,0.018684301525354385,2.5528533458709717,1.0181087255477905,0.01964028738439083,8.673937355449436e-06,0.0,0,27676.77173781395,,,
2200,7,ok,0.26199373602867126,0.018039003014564514,2.7106080055236816,1.0265247821807861,0.01984037458896637,6.6915522765885e-06,0.0,0,28887.462218761444,,,
2300,7,ok,0.2460266351699829,0.01790616288781166,2.5346717834472656,1.022500991821289,0.02030576765537262,4.931095679518441e-06,0.0,0,30110.287475824356,,,
2304,7,val_epoch,,,,,,,,,30465.96105504036,0.019448230095752854,0.004717081881244667,4.1229367192203945
2400,8,ok,0.22752158343791962,0.016614845022559166,2.3434081077575684,1.0273783206939697,0.018405010923743248,3.413907192030155e-06,0.0,0,31648.886496782303,,,
2500,8,ok,0.2476889044046402,0.017322633415460587,2.5596251487731934,1.0174516439437866,0.01985868252813816,2.158377632542857e-06,0.0,0,32853.999260902405,,,
2592,8,val_epoch,,,,,,,,,34283.859090805054,0.017234147599920993,0.004329541002005543,3.9805946154425462
2600,9,ok,0.23976106941699982,0.01694340817630291,2.4757516384124756,1.0406537055969238,0.01931696943938732,1.1797260831540535e-06,0.0,0,34384.20989394188,,,
2700,9,ok,0.22677724063396454,0.017174048349261284,2.3289241790771484,1.0348016023635864,0.0192564744502306,4.898154093474355e-07,0.0,0,35580.8538377285,,,
2800,9,ok,0.23051583766937256,0.016093991696834564,2.38246488571167,1.0368183851242065,0.021758465096354485,9.700846256308626e-08,0.0,0,36793.845453739166,,,
2880,9,val_epoch,,,,,,,,,38009.12538766861,0.01784515354691482,0.004587223257929109,3.890186403303809
