step,epoch,status,loss,loss_pred,loss_sigreg,z_std,z_mean_abs,lr,nan_rate,recoveries,wallclock_s,val_L_pred,val_L_identity,val_pred_vs_identity_ratio
100,0,ok,0.922008752822876,0.2725381851196289,7.216339111328125,0.6690768599510193,0.04148637875914574,4.99214134820286e-05,0.0,0,1179.1885061264038,,,
200,0,ok,0.6022115349769592,0.17235420644283295,4.7761921882629395,0.7916097640991211,0.018811238929629326,4.9552628754232465e-05,0.0,0,2297.5070090293884,,,
288,0,val_epoch,,,,,,,,,3613.8458960056305,21.797405121966108,0.03994863524669554,545.6357892418649
300,1,ok,0.44365110993385315,0.08791539818048477,3.9526188373565674,0.8677588105201721,0.016791412606835365,4.888622580638186e-05,0.0,0,3749.3690860271454,,,
400,1,ok,0.3753407597541809,0.039984747767448425,3.72617769241333,0.9486972689628601,0.01652495004236698,4.793028253763633e-05,0.0,0,4864.088841915131,,,
500,1,ok,0.3332339823246002,0.0301388967782259,3.367722749710083,0.9522113800048828,0.01297780405730009,4.669638655179035e-05,0.0,0,5984.529470920563,,,
576,1,val_epoch,,,,,,,,,7104.919409990311,0.39945513341485,0.006283527785321561,63.571793912964736
600,2,ok,0.3066301643848419,0.027524225413799286,3.1011769771575928,1.0081061124801636,0.010955117642879486,4.5199494696467694e-05,0.0,0,7373.174988031387,,,
700,2,ok,0.2832234799861908,0.019921619445085526,2.9255759716033936,0.9969525337219238,0.014300193637609482,4.345775176154215e-05,0.0,0,8469.334496974945,,,
800,2,ok,0.2787759304046631,0.021747039631009102,2.8558762073516846,1.0235358476638794,0.015315660275518894,4.149227053445797e-05,0.0,0,9602.770028114319,,,
864,2,val_epoch,,,,,,,,,10729.88036608696,0.07963520460739368,0.00293009345612784,27.17838382965188
900,3,ok,0.2829008102416992,0.018617089837789536,2.936485767364502,1.023800253868103,0.01584555394947529,3.932687587854079e-05,0.0,0,11200.528647899628,,,
1000,3,ok,0.2756052613258362,0.016247304156422615,2.8817551136016846,1.0198954343795776,0.015814604237675667,3.698781593649094e-05,0.0,0,12427.75989818573,,,
1100,3,ok,0.267539381980896,0.013705285266041756,2.8203787803649902,1.0370745658874512,0.014954167418181896,3.450344395974732e-05,0.0,0,13661.02274799347,,,
1152,3,val_epoch,,,,,,,,,14604.653273105621,0.020774596607903154,0.00179885850395871,11.548766377224744
1200,4,ok,0.29611870646476746,0.014735574834048748,3.126479148864746,1.0276278257369995,0.01605534926056862,3.1903874620472796e-05,0.0,0,15183.531037807465,,,
